title,brand,brand_normalized,source_url,ddr_type,form_factor,has_rgb,capacity_gb,speed_mhz,cas_latency,cas_latency_imputed,cas_was_imputed,num_sticks,price_per_gb,price_usd,log_price,scraped_at
Kingston FURY Beast 64GB (2 x 32GB) 288-Pin PC RAM DDR5 6000 (PC5 48000) Memory (Desktop Memory) Model KF560C30BBEAK2-64,Kingston,Kingston,https://www.newegg.com/kingston-technology-corp-fury-beast-64gb-ddr5-6000-cas-latency-cl30-memory-black/p/N82E16820242865?Item=N82E16820242865,DDR5,DIMM,False,64,6000,30,30,False,2,17.19,1099.99,7.003965054029298,2026-05-08T19:28:11.475268
Lexar 32GB (1 x 32GB) 288-Pin PC RAM DDR4 3200 (PC4 25600) Desktop Memory Model LD4AU032G-B3200GSST - OEM,Lexar,Other,https://www.newegg.com/lexar-32gb-ddr3-3200-pc3-25600-cas-latency-cl22-memory-desktop-memory/p/0RN-004W-00057?Item=0RN-004W-00057,DDR4,DIMM,False,32,3200,-1,16,True,1,5.94,189.99,5.252221070655064,2026-05-08T19:28:11.476266
Crucial 4GB DDR4 3200 (PC4 25600) Desktop Memory Model CT4G4DFS632A,Crucial,Crucial,https://www.newegg.com/crucial-4gb-ddr4-3200-cas-latency-cl22-desktop-memory/p/N82E16820156221?Item=9SIB3T1KSA7943,DDR4,DIMM,False,4,3200,-1,16,True,1,10.46,41.82,3.757005283161537,2026-05-08T19:28:11.476908
Patriot Viper Xtreme 5 32GB (2 x 16GB) 288-Pin PC RAM DDR5 6400 (PC5 51200) Memory (Desktop Memory) Model PVX532G64C32K,Patriot,Other,https://www.newegg.com/patriot-memory-viper-xtreme-5-32gb-2-x-16gb-ddr5-6400-pc5-51200-cas-latency-cl32-memory-desktop-memory-black/p/N82E16820225412?Item=N82E16820225412,DDR5,DIMM,False,32,6400,32,32,False,2,12.19,389.99,5.968681984210738,2026-05-08T19:28:11.477357
CORSAIR Vengeance RGB 32GB (2 x 16GB) 288-Pin PC RAM DDR5 6000 (PC5 48000) Custom Lab GBT Wood Desktop Memory Model CMH32GX5M2E6000Z36WGWL,CORSAIR,CORSAIR,https://www.newegg.com/corsair-vengeance-rgb-32gb-2-x-16gb-ddr5-6000-pc5-48000-cas-latency-cl36-desktop-memory/p/N82E16820982328?Item=N82E16820982328,DDR5,DIMM,True,32,6000,36,36,False,2,13.75,439.99,6.089022199452786,2026-05-08T19:28:11.478119
Patriot Viper Venom RGB 32GB (2 x 16GB) 288-Pin PC RAM DDR5 6400 (PC5 51200) Desktop Memory Model PVV532G640C32K Compatible with AMD / Intel Gen14 Only,Patriot,Other,https://www.newegg.com/patriot-memory-viper-venom-rgb-32gb-ddr5-6400-cas-latency-cl32-desktop-memory-matte-black/p/N82E16820225336?Item=N82E16820225336,DDR5,DIMM,True,32,6400,32,32,False,2,14.06,449.99,6.111445166307853,2026-05-08T19:28:11.478499
CORSAIR Vengeance RGB 32GB (2 x 16GB) 288-Pin PC RAM DDR5 6000 (PC5 48000) Desktop Memory Model CMH32GX5M2B6000Z28,CORSAIR,CORSAIR,https://www.newegg.com/corsair-vengeance-rgb-32gb-ddr5-6000-cas-latency-cl28-desktop-memory-gray/p/N82E16820982210?Item=N82E16820982210,DDR5,DIMM,True,32,6000,28,28,False,2,19.62,627.99,6.44411535832287,2026-05-08T19:28:11.478885
CORSAIR Dominator Titanium 32GB (2 x 16GB) DDR5 6000 (PC5 48000) Desktop Memory Model CMP32GX5M2B6000C30,CORSAIR,CORSAIR,https://www.newegg.com/corsair-dominator-titanium-32gb-ddr5-6000-cas-latency-cl30-desktop-memory-black/p/N82E16820982097?Item=N82E16820982097,DDR5,DIMM,False,32,6000,30,30,False,2,20.0,639.99,6.463013856174954,2026-05-08T19:28:11.479267
Used - Like New CORSAIR Vengeance LPX 32GB (2 x 16GB) DDR4 3200 (PC4 25600) Desktop Memory Model CMK32GX4M2B3200C16,Used,Other,https://www.newegg.com/corsair-vengeance-lpx-32gb-ddr4-3200-cas-latency-cl16-desktop-memory-black/p/N82E16820233894?Item=9SIC4F4KSY3217,DDR4,DIMM,False,32,3200,16,16,False,2,6.09,194.95,5.27785952464564,2026-05-08T19:28:11.479649
Kingston FURY Beast 64GB (2 x 32GB) DDR4 3600 (PC4 28800) Memory (Desktop Memory) Model KF436C18BBK2/64,Kingston,Kingston,https://www.newegg.com/kingston-technology-corp-fury-beast-64gb-ddr4-3600-cas-latency-cl18-memory-black/p/0RN-001J-01081?Item=0RN-001J-01081,DDR4,DIMM,False,64,3600,18,18,False,2,10.94,699.99,6.552493621597604,2026-05-08T19:28:11.480008
Patriot Viper Steel 16GB 288-Pin PC RAM DDR4 3200 (PC4 25600) Desktop Memory Model PVS416G320C6,Patriot,Other,https://www.newegg.com/patriot-memory-viper-steel-16gb-ddr4-3200-cas-latency-cl16-desktop-memory-gunmetal-grey/p/N82E16820225169?Item=N82E16820225169,DDR4,DIMM,False,16,3200,-1,16,True,1,9.37,149.99,5.017213609456379,2026-05-08T19:28:11.480381
CORSAIR Dominator Titanium 64GB (2 x 32GB) DDR5 6600 (PC5 52800) Desktop Memory Model CMP64GX5M2X6600C32,CORSAIR,CORSAIR,https://www.newegg.com/corsair-dominator-titanium-64gb-ddr5-6600-cas-latency-cl32-desktop-memory-black/p/N82E16820982080?Item=N82E16820982080,DDR5,DIMM,False,64,6600,32,32,False,2,19.92,1274.99,7.15147762688343,2026-05-08T19:28:11.480761
CORSAIR Vengeance 96GB (2 x 48GB) 288-Pin PC RAM DDR5 6000 (PC5 48000) Desktop Memory Model CMK96GX5M2E6000C36,CORSAIR,CORSAIR,https://www.newegg.com/corsair-vengeance-96gb-ddr5-6000-cas-latency-cl36-desktop-memory-black/p/N82E16820982270?Item=N82E16820982270,DDR5,DIMM,False,96,6000,36,36,False,2,13.7,1314.99,7.182344513072197,2026-05-08T19:28:11.481120
Team T-Force Vulcan ECO 32GB (2 x 16GB) 288-Pin PC RAM DDR5 6400 (PC5 51200) Desktop Memory Model FLESD532G6400HC38JDC01,Team,Team,https://www.newegg.com/team-group-t-force-vulcan-eco-32gb-2-x-16gb-ddr5-6400-pc5-51200-cas-latency-cl38-desktop-memory-silver/p/N82E16820985371?Item=N82E16820985371,DDR5,DIMM,False,32,6400,38,38,False,2,14.06,449.99,6.111445166307853,2026-05-08T19:28:11.481669
Kingston FURY Beast 32GB (2 x 16GB) 288-Pin PC RAM DDR5 6000 (PC5 48000) Memory (Desktop Memory) Model KF560C30BWEK2-32,Kingston,Kingston,https://www.newegg.com/kingston-technology-corp-fury-beast-32gb-ddr5-6000-cas-latency-cl30-memory-white/p/N82E16820242862?Item=N82E16820242862,DDR5,DIMM,False,32,6000,30,30,False,2,15.0,479.99,6.175846479868856,2026-05-08T19:28:11.482047
Kingston FURY Beast 32GB (2 x 16GB) 288-Pin PC RAM DDR5 6400 (PC5 51200) Memory (Desktop Memory) Model KF564C32BBEAK2-32,Kingston,Kingston,https://www.newegg.com/kingston-technology-corp-fury-beast-32gb-ddr5-6400-cas-latency-cl32-memory-black/p/N82E16820242869?Item=9SIAEYEKBG8815,DDR5,DIMM,False,32,6400,32,32,False,2,15.47,495.0,6.206575926724928,2026-05-08T19:28:11.482557
Used - Like New CORSAIR Vengeance LPX 32GB (2 x 16GB) 288-Pin PC RAM DDR4 3600 (PC4 28800) Desktop Memory Model CMK32GX4M2Z3600C18,Used,Other,https://www.newegg.com/corsair-vengeance-lpx-32gb-ddr4-3600-cas-latency-cl18-desktop-memory-black/p/N82E16820236608?Item=9SIC4F4KT86781,DDR4,DIMM,False,32,3600,18,18,False,2,7.81,249.95,5.525253716100942,2026-05-08T19:28:11.483251
Kingston 2GB DDR3 1600 (PC3 12800) Desktop Memory Model KVR16N11S6/2,Kingston,Kingston,https://www.newegg.com/kingston-technology-corp-2gb-ddr3-1600-cas-latency-cl11-desktop-memory-black/p/N82E16820239850?Item=9SIAE9AKA89058,DDR3,DIMM,False,2,1600,-1,10,True,1,12.5,24.99,3.2577118486533987,2026-05-08T19:28:11.483870
G.SKILL Trident Z5 Neo Series 64GB (2 x 32GB) 288-Pin PC RAM DDR5 6000 (PC5 48000) Desktop Memory Model F5-6000J3636F32GX2-TZ5NRW,G.SKILL,G.SKILL,https://www.newegg.com/g-skill-trident-z5-neo-series-64gb-ddr5-6000-cas-latency-cl36-desktop-memory-white/p/N82E16820374659?Item=N82E16820374659,DDR5,DIMM,False,64,6000,36,36,False,2,15.31,979.99,6.888562265833489,2026-05-08T19:28:11.484309
G.SKILL Aegis 32GB (4 x 8GB) DDR4 3200 (PC4 25600) Memory Kit Model F4-3200C16Q-32GIS,G.SKILL,G.SKILL,https://www.newegg.com/g-skill-aegis-32gb-ddr4-3200-cas-latency-cl16-memory-kit-black-red/p/N82E16820232886?Item=N82E16820232886,DDR4,DIMM,False,32,3200,16,16,False,4,7.19,229.99,5.442374419541463,2026-05-08T19:28:11.484689
v-color DDR4 16GB 3200MT/s (PC4-25600) CL22 U-DIMM 1.2V Desktop Memory Module with Heatsink (Black) (TD416G32D822DSPKKS),v-color,Other,https://www.newegg.com/v-color-standard-series-16gb-ddr4-3200-pc4-25600-cas-latency-cl22-memory-desktop-memory-black/p/0RN-00MB-000W1?Item=0RN-00MB-000W1,DDR4,DIMM,False,16,3200,22,22,False,1,7.5,119.99,4.7957078975533864,2026-05-08T19:28:11.485086
Samsung 16GB DDR4 3200MHz PC4-25600 1.2V 1Rx8 288-Pin UDIMM Desktop RAM Memory Module M378A2G43AB3-CWE,Samsung,Other,https://www.newegg.com/samsung-16gb-ddr4-3200-cas-latency-cl22-memory-green/p/0RN-001H-01WX1?Item=9SIAWKTKTU5224,DDR4,DIMM,False,16,3200,-1,16,True,1,8.54,136.69,4.925004781456281,2026-05-08T19:28:11.485444
G.SKILL Aegis 32GB (2 x 16GB) 288-Pin PC RAM DDR4 2666 (PC4 21300) Desktop Memory Model F4-2666C19D-32GIS,G.SKILL,G.SKILL,https://www.newegg.com/g-skill-aegis-32gb-ddr4-2666-cas-latency-cl19-desktop-memory-black-red/p/N82E16820232765?Item=N82E16820232765,DDR4,DIMM,False,32,2666,19,19,False,2,8.12,259.99,5.564482092412441,2026-05-08T19:28:11.485844
CORSAIR Dominator Titanium 32GB (2 x 16GB) DDR5 6000 (PC5 48000) Desktop Memory Model CMP32GX5M2B6000Z30,CORSAIR,CORSAIR,https://www.newegg.com/corsair-dominator-titanium-32gb-ddr5-6000-cas-latency-cl30-desktop-memory-gray/p/N82E16820982102?Item=N82E16820982102,DDR5,DIMM,False,32,6000,30,30,False,2,20.0,639.99,6.463013856174954,2026-05-08T19:28:11.486323
Ballistix Sport 4GB DDR3 1600 (PC3 12800) Desktop Memory Model BLS4G3D1609DS1S00,Ballistix,Other,https://www.newegg.com/ballistix-sport-4gb-ddr3-1600-cas-latency-cl9-desktop-memory/p/N82E16820148539?Item=9SIAU3BHRW1536,DDR3,DIMM,False,4,1600,-1,10,True,1,3.93,15.71,2.8160073426073025,2026-05-08T19:28:11.486928
GUDGA DDR4 8GB 3200MHz 1.35V 288-Pin Desktop Memory RAM for Computer Hardware,GUDGA,Other,https://www.newegg.com/gudga-8gb-ddr4-3200-cas-latency-cl18-memory-white/p/0RN-016J-00005?Item=9SIBV0AKFK9601,DDR4,DIMM,False,8,3200,-1,16,True,1,6.12,48.99,3.911822985425479,2026-05-08T19:28:11.487320
Hynix 8 GB PC4-3200 DDR4-25600Hmz UDIMM HMA81GU6DJR8N-XN Non ECC Desktop Memory 1.2V 288pin,Hynix,Other,https://www.newegg.com/sk-hynix-desktop-memory-8gb-ddr4-3200-cas-latency-cl22/p/0RN-00BX-000E9?Item=9SIAU3BHAK0160,DDR4,DIMM,False,8,25600,-1,16,True,1,7.5,59.98,4.110545941560109,2026-05-08T19:28:11.487744
Silicon Power DDR5 32GB (2x16GB) Zenith 6000MHz (PC5-48000) 288-pin CL30 1.35V UDIMM Desktop Memory Module RAM SU032GXLWU60AFDESK Black,Silicon,Other,https://www.newegg.com/silicon-power-zenith-32gb-ddr5-6000-cas-latency-cl30-memory-black/p/0RN-002K-000H6?Item=9SIBDGPK7E6529,DDR5,DIMM,False,32,6000,30,30,False,2,12.49,399.79,5.993437599359596,2026-05-08T19:28:11.488210
Crucial 8GB DDR4 2133 (PC4 17000) Desktop Memory Model CT8G4DFD8213,Crucial,Crucial,https://www.newegg.com/crucial-8gb-ddr4-2133-cas-latency-cl15-desktop-memory-green/p/N82E16820148857?Item=9SIAMBVK926463,DDR4,DIMM,False,8,2133,-1,16,True,1,7.62,60.99,4.126973081713828,2026-05-08T19:28:11.488928
V-COLOR DDR5 TUF GAMING ALLIANCE Manta XFinity 64GB (32GBx2) 6400MHz CL32 1.4V AMD EXPO SK Hynix Original IC RGB Gaming Desktop Upgrade RAM Memory Module White (GTMXFAL3264832WWK),V-COLOR,Other,https://www.newegg.com/p/0RN-00MB-000T0?Item=0RN-00MB-000T0,DDR5,DIMM,True,64,6400,32,32,False,1,12.03,769.99,6.647675403310604,2026-05-08T19:28:11.489648
Crucial Pro 32GB (2 x 16GB) DDR5 6000 (PC5 48000) Desktop Memory Model CP2K16G60C48U5,Crucial,Crucial,https://www.newegg.com/crucial-pro-32gb-ddr5-6000-cas-latency-cl48-desktop-memory-black/p/N82E16820156393?Item=9SIA8H5KNT8854,DDR5,DIMM,False,32,6000,48,48,False,2,13.43,429.75,6.065527875408039,2026-05-08T19:28:11.490186
Timetec 16GB DDR4 2666MHz (PC4-2666V) PC4-21300 UDIMM Desktop RAM  288-Pin 1.2V CL19 Non-ECC Unbuffered DIMM Memory Module Upgrade,Timetec,Other,https://www.newegg.com/timetec-16gb-288-pin-ddr4-sdram/p/0RN-00A3-000P1?Item=9SIA56XA8T0463,DDR4,DIMM,False,16,2666,19,19,False,1,6.44,102.99,4.644294740672142,2026-05-08T19:28:15.045355
Silicon Power DDR4 16GB Kit (2x8GB) 3200MHz (PC4-25600) CL22 UDIMM 288-Pin Desktop Computer Memory SP016GBLFU320B22,Silicon,Other,https://www.newegg.com/silicon-power-sp016gblfu320b22-16gb-8gbx2-3200-mhz-cas-latency-22-memory-desktop-memory-standard/p/0RN-002K-000M6?Item=9SIBDGPKPW5373,DDR4,DIMM,False,16,3200,22,22,False,2,7.81,124.99,4.836202538722539,2026-05-08T19:28:15.045754
CORSAIR Vengeance 64GB (2 x 32GB) 288-Pin PC RAM DDR5 6400 (PC5 51200) Desktop memory Model CMK64GX5M2B6400C32,CORSAIR,CORSAIR,https://www.newegg.com/corsair-vengeance-64gb-ddr5-6400-cas-latency-cl32-desktop-memory-black/p/N82E16820236959?Item=N82E16820236959,DDR5,DIMM,False,64,6400,32,32,False,2,19.06,1219.99,7.107417284068976,2026-05-08T19:28:15.046156
CORSAIR Vengeance RGB 16GB (2 x 8GB) 288-Pin PC RAM DDR5 5600 (PC5 44800) Desktop Memory Model CMH16GX5M2B5600Z40,CORSAIR,CORSAIR,https://www.newegg.com/corsair-vengeance-rgb-16gb-2-x-8gb-ddr5-5600-pc5-44800-cas-latency-cl40-desktop-memory-gray/p/N82E16820982325?Item=N82E16820982325,DDR5,DIMM,True,16,5600,40,40,False,2,17.81,284.99,5.655956845173597,2026-05-08T19:28:15.046528
Crucial 8GB Single DDR4 2666 MT/s (PC4-21300) SR x8 DIMM 288-Pin Memory - CT8G4DFS8266,Crucial,Crucial,https://www.newegg.com/crucial-8gb-ddr4-2666-cas-latency-cl19-memory-green/p/0RN-0005-00HJ9?Item=9SIAMBVK926478,DDR4,DIMM,False,8,2666,-1,16,True,1,8.12,64.99,4.18950321539533,2026-05-08T19:28:15.046914
CORSAIR Vengeance 32GB (2 x 16GB) DDR5 6000 (PC5 48000) Desktop Memory Model CMK32GX5M2E6000Z36,CORSAIR,CORSAIR,https://www.newegg.com/corsair-vengeance-32gb-ddr5-6000-cas-latency-cl36-desktop-memory-gray/p/N82E16820982114?Item=N82E16820982114,DDR5,DIMM,False,32,6000,36,36,False,2,14.84,474.99,6.165396845607379,2026-05-08T19:28:15.047290
Patriot VENOM 32GB 288-Pin PC RAM DDR5 5600 (PC5 44800) Desktop Memory Model PVVR532G56C36,Patriot,Other,https://www.newegg.com/patriot-memory-venom-32gb-ddr5-5600-pc5-44800-cas-latency-cl36-desktop-memory-black/p/N82E16820225414?Item=N82E16820225414,DDR5,DIMM,False,32,5600,36,36,False,1,12.19,389.99,5.968681984210738,2026-05-08T19:28:15.047651
Patriot Viper Steel 16GB (2 x 8GB) 288-Pin PC RAM DDR4 3600 (PC4 28800) Desktop Memory Model PVS416G360C8K,Patriot,Other,https://www.newegg.com/patriot-memory-viper-steel-16gb-ddr4-3600-cas-latency-cl18-desktop-memory-gunmetal-grey/p/N82E16820225204?Item=9SIA4P0KV98587,DDR4,DIMM,False,16,3600,-1,16,True,2,11.78,188.43,5.244019563140188,2026-05-08T19:28:15.048032
Kingston FURY Beast 128GB (2 x 64GB) 288-Pin PC RAM DDR5 5600 (PC5 44800) Memory (Desktop Memory) Model KF556C36BBEK2-128,Kingston,Kingston,https://www.newegg.com/kingston-technology-corp-fury-beast-128gb-2-x-64gb-ddr5-5600-pc5-44800-cas-latency-cl36-memory-desktop-memory-black/p/0RN-001J-015D2?Item=0RN-001J-015D2,DDR5,DIMM,False,128,5600,36,36,False,2,16.8,2149.99,7.673683480256458,2026-05-08T19:28:15.048392
CORSAIR Vengeance 32GB (2 x 16GB) 288-Pin PC RAM DDR5 5600 (PC5 44800) Desktop Memory Model CMK32GX5M2B5600C40,CORSAIR,CORSAIR,https://www.newegg.com/corsair-vengeance-32gb-ddr5-5600-cas-latency-cl40-desktop-memory-black/p/N82E16820982069?Item=N82E16820982069,DDR5,DIMM,False,32,5600,40,40,False,2,14.69,469.99,6.154836862368523,2026-05-08T19:28:15.049006
CORSAIR Dominator Titanium 32GB (2 x 16GB) DDR5 7200 (PC5 57600) Desktop Memory Model CMP32GX5M2X7200C34W,CORSAIR,CORSAIR,https://www.newegg.com/corsair-dominator-titanium-32gb-ddr5-7200-cas-latency-cl34-desktop-memory-white/p/N82E16820982071?Item=N82E16820982071,DDR5,DIMM,False,32,7200,34,34,False,2,21.09,674.99,6.51617828303414,2026-05-08T19:28:15.049378
CORSAIR Vengeance 32GB (2 x 16GB) DDR5 5600 (PC5 44800) Desktop Memory Model CMK32GX5M2B5600Z40,CORSAIR,CORSAIR,https://www.newegg.com/corsair-vengeance-32gb-ddr5-5600-cas-latency-cl40-desktop-memory-gray/p/N82E16820982109?Item=N82E16820982109,DDR5,DIMM,False,32,5600,40,40,False,2,14.69,469.99,6.154836862368523,2026-05-08T19:28:15.049737
CORSAIR Vengeance RGB 64GB (2 x 32GB) 288-Pin PC RAM DDR5 5600 (PC5 44800) Desktop Memory Model CMH64GX5M2B5600C40W,CORSAIR,CORSAIR,https://www.newegg.com/corsair-vengeance-rgb-64gb-ddr5-5600-cas-latency-cl40-desktop-memory-white/p/N82E16820982107?Item=N82E16820982107,DDR5,DIMM,True,64,5600,40,40,False,2,14.37,919.99,6.82544917843306,2026-05-08T19:28:15.050117
"V-COLOR OLED XFinity+ DDR5 32GB (2x16GB) 8000MHz CL40 1.35V SK Hynix IC RGB Gaming Desktop Memory with Built-in OLED Display, White, for AMD EXPO (OTMXFAL1680840WWK)",V-COLOR,Other,https://www.newegg.com/v-color-manta-xfinity-32gb-2-x-16gb-ddr5-8000-pc5-64000-cas-latency-cl40-memory-desktop-memory/p/0RN-00MB-000U9?Item=0RN-00MB-000U9,DDR5,DIMM,True,32,8000,40,40,False,2,17.19,549.99,6.311716660167896,2026-05-08T19:28:15.050464
"V-COLOR OLED XFinity+ DDR5 64GB (2x32GB) 8000MHz CL40 1.35V SK Hynix IC RGB Gaming Desktop Memory with Built-in OLED Display, Black, for AMD EXPO (OTMXFAL3280840KWK)",V-COLOR,Other,https://www.newegg.com/v-color-32gb-2-x-16gb-ddr5-6000-pc5-48000-cas-latency-cl42-memory-desktop-memory/p/0RN-00MB-000U5?Item=0RN-00MB-000U5,DDR5,DIMM,True,64,8000,40,40,False,2,14.06,899.99,6.803494158767612,2026-05-08T19:28:15.050853
Kingston FURY Beast 128GB (4 x 32GB) 288-Pin PC RAM DDR5 5200 (PC5 41600) Memory (Desktop Memory) Model KF552C40BBK4-128,Kingston,Kingston,https://www.newegg.com/kingston-technology-corp-fury-beast-128gb-ddr5-5200-cas-latency-cl40-memory-black/p/0RM-001W-006P3?Item=0RM-001W-006P3,DDR5,DIMM,False,128,5200,40,40,False,4,14.84,1899.99,7.5501300820853245,2026-05-08T19:28:15.051288
CORSAIR Vengeance RGB 32GB (2 x 16GB) 288-Pin PC RAM DDR5 7200 (PC5 57600) Desktop Memory Model CMH32GX5M2X7200C34,CORSAIR,CORSAIR,https://www.newegg.com/corsair-vengeance-rgb-32gb-ddr5-7200-cas-latency-cl34-desktop-memory-black/p/N82E16820236937?Item=N82E16820236937,DDR5,DIMM,True,32,7200,34,34,False,2,19.69,629.99,6.4472900145550955,2026-05-08T19:28:15.051627
CORSAIR Vengeance RGB 32GB (2 x 16GB) 288-Pin PC RAM DDR5 6000 (PC5 48000) Desktop Memory Model CMH32GX5M2B6000Z30W,CORSAIR,CORSAIR,https://www.newegg.com/corsair-vengeance-rgb-32gb-ddr5-6000-cas-latency-cl30-desktop-memory-white/p/N82E16820982236?Item=N82E16820982236,DDR5,DIMM,True,32,6000,30,30,False,2,18.91,604.99,6.4068634842829955,2026-05-08T19:28:15.051971
G.SKILL Trident Z5 RGB Series 32GB (2 x 16GB) 288-Pin PC RAM DDR5-8000 (PC5-64000) desktop memory Model F5-8000J3848H16GX2-TZ5RK,G.SKILL,G.SKILL,https://www.newegg.com/g-skill-trident-z5-rgb-series-32gb-ddr5-8000-cas-latency-cl38-desktop-memory-black/p/N82E16820374449?Item=N82E16820374449,DDR5,DIMM,True,32,8000,38,38,False,2,21.25,679.99,6.5235476217538855,2026-05-08T19:28:15.052335
Patriot Viper Elite 5 Ultra 64GB (2 x 32GB) 288-Pin PC RAM DDR5 6000 (PC5 48000) Desktop Memory Model VEU564G6028K,Patriot,Other,https://www.newegg.com/patriot-memory-viper-elite-5-ultra-64gb-ddr5-6000-cas-latency-cl28-desktop-memory-matte-black/p/N82E16820225352?Item=N82E16820225352,DDR5,DIMM,False,64,6000,-1,36,True,2,13.44,859.99,6.758082889958425,2026-05-08T19:28:15.052666
"V-COLOR Manta XSky DDR5 32GB (2x16GB) 6000MHz CL28 1.4V SK Hynix IC Gaming Desktop Upgrade Memory Module Black, for AMD EXPO (TMXSO1660828KKK)",V-COLOR,Other,https://www.newegg.com/v-color-32gb-2-x-16gb-ddr5-6000-pc5-48000-cas-latency-cl28-memory-desktop-memory-black/p/0RN-00MB-000V5?Item=0RN-00MB-000V5,DDR5,DIMM,False,32,6000,28,28,False,2,14.37,459.99,6.133376350787405,2026-05-08T19:28:15.053018
Kingston FURY Beast 32GB (2 x 16GB) 288-Pin PC RAM DDR5 6400 (PC5 51200) Memory (Desktop Memory) Model KF564C32BBEK2-32,Kingston,Kingston,https://www.newegg.com/kingston-technology-corp-fury-beast-32gb-ddr5-6400-cas-latency-cl32-memory-black/p/N82E16820242868?Item=N82E16820242868,DDR5,DIMM,False,32,6400,32,32,False,2,15.31,489.99,6.196423760988341,2026-05-08T19:28:15.053351
SK Hynix HMA81GU6JJR8N-VK 8GB 1RX8 PC4-2666V DDR4 For Desktop,SK,Other,https://www.newegg.com/sk-hynix-8gb-ddr4-2666-cas-latency-cl19-memory/p/0RN-00BX-00057?Item=9SIAMBVK844619,DDR4,DIMM,False,8,0,-1,16,True,1,8.5,67.99,4.233961566558017,2026-05-08T19:28:15.053700
CORSAIR Vengeance 64GB (2 x 32GB) 288-Pin PC RAM DDR5 6000 (PC5 48000) Desktop Memory Model CMK64GX5M2B6000C30,CORSAIR,CORSAIR,https://www.newegg.com/corsair-vengeance-64gb-ddr5-6000-cas-latency-cl30-desktop-memory-black/p/N82E16820982031?Item=9SIA2W0KT79804,DDR5,DIMM,False,64,6000,30,30,False,2,17.47,1117.99,7.020181771721503,2026-05-08T19:28:15.054085
CORSAIR Dominator Titanium 64GB (2 x 32GB) DDR5 6000 (PC5 48000) Desktop Memory Model CMP64GX5M2B6000C30W,CORSAIR,CORSAIR,https://www.newegg.com/corsair-dominator-titanium-64gb-ddr5-6000-cas-latency-cl30-desktop-memory-white/p/N82E16820982093?Item=N82E16820982093,DDR5,DIMM,False,64,6000,30,30,False,2,19.92,1274.99,7.15147762688343,2026-05-08T19:28:15.054449
Kingston 64GB (2 x 32GB) 288-Pin PC RAM DDR5 5600 (PC5 44800) Memory (Desktop Memory) Model KF556C40BBK2-64,Kingston,Kingston,https://www.newegg.com/kingston-technology-corp-64gb-ddr5-5600-cas-latency-cl40-memory-black/p/0RN-001J-013M9?Item=0RN-001J-013M9,DDR5,DIMM,False,64,5600,40,40,False,2,15.16,969.99,6.878316169577119,2026-05-08T19:28:15.054826
Timetec 8GB DDR4 2133MHz (PC4-2133P) PC4-17000 UDIMM Desktop RAM  288-Pin 1.2V CL15 Non-ECC Unbuffered DIMM Memory Module Upgrade,Timetec,Other,https://www.newegg.com/timetec-8gb-ddr4-2133-cas-latency-cl15-memory/p/0RN-00A3-000M5?Item=9SIA56XA8J2414,DDR4,DIMM,False,8,2133,15,15,False,1,7.0,55.99,4.0428758138469085,2026-05-08T19:28:15.055525
G.SKILL Trident Z5 RGB Series 32GB (2 x 16GB) 288-Pin PC RAM DDR5 6400 Desktop Memory Model F5-6400J3239G16GX2-TZ5RS,G.SKILL,G.SKILL,https://www.newegg.com/g-skill-trident-z5-rgb-series-32gb-ddr5-6400-cas-latency-cl32-desktop-memory-silver/p/N82E16820374359?Item=N82E16820374359,DDR5,DIMM,True,32,6400,32,32,False,2,16.25,519.99,6.255730847711197,2026-05-08T19:28:15.055866
A-Tech 8GB DDR5 4800MHz DIMM PC5-38400 Non-ECC Unbuffered CL40 UDIMM 288-Pin 1.1V Desktop RAM Memory Module,A-Tech,Other,https://www.newegg.com/a-tech-ddr5-desktop-memory-ram-8gb-ddr5-4800-cas-latency-cl40-green/p/0RN-005A-00SS4?Item=9SIAMBVJRR4731,DDR5,DIMM,False,8,4800,40,40,False,1,18.15,145.19,4.9849071455235245,2026-05-08T19:28:15.056183
ADATA RAM XPG Lancer Blade RGB DDR5 U-DIMM 16GB 6000MHz AX5U6000C4816G-SLABRBK,ADATA,Other,https://www.newegg.com/p/0RN-00KG-00233?Item=9SIAGBAKSW2043,DDR5,DIMM,True,16,6000,-1,36,True,1,22.31,356.9,5.88025361777198,2026-05-08T19:28:15.056460
CORSAIR Vengeance RGB 64GB (2 x 32GB) 288-Pin PC RAM DDR5 5200 (PC5 41600) Intel XMP 3.0 Desktop Memory Model CMH64GX5M2B5200C40,CORSAIR,CORSAIR,https://www.newegg.com/corsair-vengeance-rgb-64gb-ddr5-5200-cas-latency-cl40-desktop-memory-black/p/N82E16820236889?Item=N82E16820236889,DDR5,DIMM,True,64,5200,40,40,False,2,14.3,914.99,6.820005447583972,2026-05-08T19:28:15.056808
G.SKILL Ripjaws M5 Neo RGB Series 32GB (2 x 16GB) 288-Pin PC RAM DDR5 6000 (PC5 48000) Desktop Memory,G.SKILL,G.SKILL,https://www.newegg.com/g-skill-ripjaws-m5-neo-rgb-series-32gb-ddr5-6000-cas-latency-cl36-desktop-memory-black/p/N82E16820374642?Item=N82E16820374642,DDR5,DIMM,True,32,6000,-1,36,True,2,15.62,499.99,6.21658614080582,2026-05-08T19:28:15.057190
